Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
9/10/2020 22:36,9/11/2020 23:04,UTC-05:00,Spend time stretching?,TRUE,
9/10/2020 22:36,9/11/2020 23:04,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/10/2020 22:36,9/11/2020 23:04,UTC-05:00,Injured / Not Injured,FALSE,
9/10/2020 22:36,9/11/2020 23:04,UTC-05:00,Sick / Not Sick,FALSE,
9/10/2020 22:36,9/11/2020 23:04,UTC-05:00,Single / Not Single,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Take an anti-inflammatory NSAID?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Use breathwork?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Have any caffeine? ,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,View a screened device while in bed?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Hydrate sufficiently?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Take an ice bath?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Take a magnesium supplement?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Consume meat?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Take a melatonin supplement?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Follow a vegetarian diet? ,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Experience any stress?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Spend time stretching?,TRUE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Injured / Not Injured,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Sick / Not Sick,FALSE,
9/9/2020 23:23,9/10/2020 22:36,UTC-05:00,Single / Not Single,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Use breathwork?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Have any caffeine? ,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,View a screened device while in bed?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Hydrate sufficiently?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Take an ice bath?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Take a magnesium supplement?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Consume meat?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Take a melatonin supplement?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Follow a vegetarian diet? ,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Read (non-screened device) while in bed?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Experience any stress?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Spend time stretching?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Injured / Not Injured,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Sick / Not Sick,FALSE,
9/8/2020 22:28,9/9/2020 23:23,UTC-05:00,Single / Not Single,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Use breathwork?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Have any caffeine? ,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,View a screened device while in bed?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Hydrate sufficiently?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Take an ice bath?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Take a magnesium supplement?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Consume meat?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Take a melatonin supplement?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Follow a vegetarian diet? ,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Experience any stress?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Spend time stretching?,TRUE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Injured / Not Injured,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Sick / Not Sick,FALSE,
9/7/2020 23:50,9/8/2020 22:28,UTC-05:00,Single / Not Single,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Take an anti-inflammatory NSAID?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Use breathwork?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Have any caffeine? ,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,View a screened device while in bed?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Hydrate sufficiently?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Take an ice bath?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Take a magnesium supplement?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Consume meat?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Take a melatonin supplement?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Follow a vegetarian diet? ,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Experience any stress?,TRUE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Spend time stretching?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Injured / Not Injured,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Sick / Not Sick,FALSE,
9/7/2020 2:11,9/7/2020 23:50,UTC-05:00,Single / Not Single,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Use breathwork?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Have any caffeine? ,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,View a screened device while in bed?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Hydrate sufficiently?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Take an ice bath?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Eat any food close to bedtime?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Take a magnesium supplement?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Consume meat?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Take a melatonin supplement?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Follow a vegetarian diet? ,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Experience any stress?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Spend time stretching?,TRUE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Injured / Not Injured,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Sick / Not Sick,FALSE,
9/4/2020 22:52,9/5/2020 21:39,UTC-05:00,Single / Not Single,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Use breathwork?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Have any caffeine? ,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,View a screened device while in bed?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Hydrate sufficiently?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Take an ice bath?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Eat any food close to bedtime?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Take a magnesium supplement?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Consume meat?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Take a melatonin supplement?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Follow a vegetarian diet? ,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Experience any stress?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Spend time stretching?,TRUE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Injured / Not Injured,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Sick / Not Sick,FALSE,
9/3/2020 22:23,9/4/2020 22:52,UTC-05:00,Single / Not Single,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Use breathwork?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Have any caffeine? ,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,View a screened device while in bed?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Hydrate sufficiently?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Take an ice bath?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Take a magnesium supplement?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Consume meat?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Take a melatonin supplement?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Follow a vegetarian diet? ,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Experience any stress?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Spend time stretching?,TRUE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Injured / Not Injured,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Sick / Not Sick,FALSE,
9/2/2020 22:39,9/3/2020 22:23,UTC-05:00,Single / Not Single,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Have any alcoholic drinks?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Use breathwork?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Have any caffeine? ,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,View a screened device while in bed?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Wear ear plugs to bed?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Hydrate sufficiently?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Take an ice bath?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Eat any food close to bedtime?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Take a magnesium supplement?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Consume meat?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Take a melatonin supplement?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Follow a vegetarian diet? ,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Sleep in the same bed as usual?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Experience any stress?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Spend time stretching?,TRUE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Injured / Not Injured,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Sick / Not Sick,FALSE,
9/1/2020 21:36,9/2/2020 22:39,UTC-05:00,Single / Not Single,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Use breathwork?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Have any caffeine? ,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,View a screened device while in bed?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Wear ear plugs to bed?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Hydrate sufficiently?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Take an ice bath?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Eat any food close to bedtime?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Take a magnesium supplement?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Consume meat?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Take a melatonin supplement?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Follow a vegetarian diet? ,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Read (non-screened device) while in bed?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Sleep in the same bed as usual?,TRUE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Experience any stress?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Spend time stretching?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Injured / Not Injured,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Sick / Not Sick,FALSE,
8/31/2020 22:05,9/1/2020 21:36,UTC-05:00,Single / Not Single,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Use breathwork?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Have any caffeine? ,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,View a screened device while in bed?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Wear ear plugs to bed?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Hydrate sufficiently?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Take an ice bath?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Eat any food close to bedtime?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Take a magnesium supplement?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Consume meat?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Take a melatonin supplement?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Follow a vegetarian diet? ,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Sleep in the same bed as usual?,TRUE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Experience any stress?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Spend time stretching?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Injured / Not Injured,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Sick / Not Sick,FALSE,
8/30/2020 22:10,8/31/2020 22:05,UTC-05:00,Single / Not Single,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Have any caffeine? ,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,View a screened device while in bed?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Wear ear plugs to bed?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Hydrate sufficiently?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Eat any food close to bedtime?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Consume meat?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Take a melatonin supplement?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Sleep in the same bed as usual?,TRUE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Experience any stress?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Spend time stretching?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Use breathwork?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Take an ice bath?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Take a magnesium supplement?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Follow a vegetarian diet? ,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Read (non-screened device) while in bed?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Injured / Not Injured,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Sick / Not Sick,FALSE,
8/29/2020 21:56,8/30/2020 22:10,UTC-05:00,Single / Not Single,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Have any caffeine? ,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,View a screened device while in bed?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Wear ear plugs to bed?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Feel in control of your life,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Feel you had the resources/skills to complete daily goals?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Feel a sense of purpose?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Hydrate sufficiently?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Eat any food close to bedtime?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Consume meat?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Take a melatonin supplement?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Sleep in the same bed as usual?,TRUE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Experience any stress?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Spend time stretching?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Injured / Not Injured,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Sick / Not Sick,FALSE,
8/28/2020 23:21,8/29/2020 21:56,UTC-05:00,Single / Not Single,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Take an anti-inflammatory NSAID?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Have any caffeine? ,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,View a screened device while in bed?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Wear ear plugs to bed?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Feel in control of your life,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Feel you had the resources/skills to complete daily goals?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Feel a sense of purpose?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Hydrate sufficiently?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Eat any food close to bedtime?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Consume meat?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Take a melatonin supplement?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Sleep in the same bed as usual?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Experience any stress?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Spend time stretching?,TRUE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Experiencing COVID-19 symptoms?,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Injured / Not Injured,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Sick / Not Sick,FALSE,
8/27/2020 22:59,8/28/2020 23:21,UTC-05:00,Single / Not Single,TRUE,
8/26/2020 22:26,8/27/2020 22:59,UTC-05:00,Have any alcoholic drinks?,FALSE,
8/26/2020 22:26,8/27/2020 22:59,UTC-05:00,Take an anti-inflammatory NSAID?,TRUE,
8/26/2020 22:26,8/27/2020 22:59,UTC-05:00,Wear blue-light blocking glasses before bed?,TRUE,
8/26/2020 22:26,8/27/2020 22:59,UTC-05:00,Have any caffeine? ,TRUE,
