cstart,cend,question,answeredyes
12/14/2020 22:20,12/15/2020 22:44,Follow an intermittent fasting diet?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Eat any food close to bedtime?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Take a magnesium supplement?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Consume meat?,TRUE
12/14/2020 22:20,12/15/2020 22:44,Take a melatonin supplement?,TRUE
12/14/2020 22:20,12/15/2020 22:44,Follow a vegetarian diet? ,FALSE
12/14/2020 22:20,12/15/2020 22:44,Read (non-screened device) while in bed?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Engage in sexual activity?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Share your bed?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Sleep in the same bed as usual?,TRUE
12/14/2020 22:20,12/15/2020 22:44,Experience any stress?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Spend time stretching?,TRUE
12/14/2020 22:20,12/15/2020 22:44,Experiencing COVID-19 symptoms?,FALSE
12/14/2020 22:20,12/15/2020 22:44,Injured / Not Injured,FALSE
12/14/2020 22:20,12/15/2020 22:44,Sick / Not Sick,FALSE
12/14/2020 22:20,12/15/2020 22:44,Single / Not Single,FALSE
12/15/2020 22:44,12/16/2020 21:47,Have any alcoholic drinks?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Take an anti-inflammatory NSAID?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Wear blue-light blocking glasses before bed?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Use breathwork?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Have any caffeine? ,TRUE
12/15/2020 22:44,12/16/2020 21:47,View a screened device while in bed?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Wear ear plugs to bed?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Hydrate sufficiently?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Take an ice bath?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Follow an intermittent fasting diet?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Eat any food close to bedtime?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Take a magnesium supplement?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Consume meat?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Take a melatonin supplement?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Follow a vegetarian diet? ,FALSE
12/15/2020 22:44,12/16/2020 21:47,Read (non-screened device) while in bed?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Engage in sexual activity?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Share your bed?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Sleep in the same bed as usual?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Experience any stress?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Spend time stretching?,TRUE
12/15/2020 22:44,12/16/2020 21:47,Experiencing COVID-19 symptoms?,FALSE
12/15/2020 22:44,12/16/2020 21:47,Injured / Not Injured,FALSE
12/15/2020 22:44,12/16/2020 21:47,Sick / Not Sick,FALSE
12/15/2020 22:44,12/16/2020 21:47,Single / Not Single,FALSE
12/17/2020 22:38,12/19/2020 2:39,Have any alcoholic drinks?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Take an anti-inflammatory NSAID?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Wear blue-light blocking glasses before bed?,TRUE
12/17/2020 22:38,12/19/2020 2:39,Use breathwork?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Have any caffeine? ,TRUE
12/17/2020 22:38,12/19/2020 2:39,View a screened device while in bed?,TRUE
12/17/2020 22:38,12/19/2020 2:39,Wear ear plugs to bed?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Hydrate sufficiently?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Take an ice bath?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Follow an intermittent fasting diet?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Eat any food close to bedtime?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Take a magnesium supplement?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Consume meat?,TRUE
12/17/2020 22:38,12/19/2020 2:39,Take a melatonin supplement?,TRUE
12/17/2020 22:38,12/19/2020 2:39,Follow a vegetarian diet? ,FALSE
12/17/2020 22:38,12/19/2020 2:39,Read (non-screened device) while in bed?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Engage in sexual activity?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Share your bed?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Sleep in the same bed as usual?,TRUE
12/17/2020 22:38,12/19/2020 2:39,Experience any stress?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Spend time stretching?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Experiencing COVID-19 symptoms?,FALSE
12/17/2020 22:38,12/19/2020 2:39,Injured / Not Injured,FALSE
12/17/2020 22:38,12/19/2020 2:39,Sick / Not Sick,FALSE
12/17/2020 22:38,12/19/2020 2:39,Single / Not Single,FALSE
12/19/2020 2:39,12/19/2020 23:44,Have any alcoholic drinks?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Take an anti-inflammatory NSAID?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Wear blue-light blocking glasses before bed?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Use breathwork?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Have any caffeine? ,TRUE
12/19/2020 2:39,12/19/2020 23:44,View a screened device while in bed?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Wear ear plugs to bed?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Hydrate sufficiently?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Take an ice bath?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Follow an intermittent fasting diet?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Eat any food close to bedtime?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Take a magnesium supplement?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Consume meat?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Take a melatonin supplement?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Follow a vegetarian diet? ,FALSE
12/19/2020 2:39,12/19/2020 23:44,Read (non-screened device) while in bed?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Engage in sexual activity?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Share your bed?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Sleep in the same bed as usual?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Experience any stress?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Spend time stretching?,TRUE
12/19/2020 2:39,12/19/2020 23:44,Experiencing COVID-19 symptoms?,FALSE
12/19/2020 2:39,12/19/2020 23:44,Injured / Not Injured,FALSE
12/19/2020 2:39,12/19/2020 23:44,Sick / Not Sick,FALSE
12/19/2020 2:39,12/19/2020 23:44,Single / Not Single,FALSE
12/19/2020 23:44,12/20/2020 22:24,Have any alcoholic drinks?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Take an anti-inflammatory NSAID?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Wear blue-light blocking glasses before bed?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Use breathwork?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Have any caffeine? ,TRUE
12/19/2020 23:44,12/20/2020 22:24,View a screened device while in bed?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Wear ear plugs to bed?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Hydrate sufficiently?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Take an ice bath?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Follow an intermittent fasting diet?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Eat any food close to bedtime?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Take a magnesium supplement?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Consume meat?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Take a melatonin supplement?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Follow a vegetarian diet? ,FALSE
12/19/2020 23:44,12/20/2020 22:24,Read (non-screened device) while in bed?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Engage in sexual activity?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Share your bed?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Sleep in the same bed as usual?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Experience any stress?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Spend time stretching?,TRUE
12/19/2020 23:44,12/20/2020 22:24,Experiencing COVID-19 symptoms?,FALSE
12/19/2020 23:44,12/20/2020 22:24,Injured / Not Injured,FALSE
12/19/2020 23:44,12/20/2020 22:24,Sick / Not Sick,FALSE
12/19/2020 23:44,12/20/2020 22:24,Single / Not Single,FALSE
12/20/2020 22:24,12/21/2020 22:31,Have any alcoholic drinks?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Take an anti-inflammatory NSAID?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Wear blue-light blocking glasses before bed?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Use breathwork?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Have any caffeine? ,TRUE
12/20/2020 22:24,12/21/2020 22:31,View a screened device while in bed?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Wear ear plugs to bed?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Hydrate sufficiently?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Take an ice bath?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Follow an intermittent fasting diet?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Eat any food close to bedtime?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Take a magnesium supplement?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Consume meat?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Take a melatonin supplement?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Follow a vegetarian diet? ,FALSE
12/20/2020 22:24,12/21/2020 22:31,Read (non-screened device) while in bed?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Engage in sexual activity?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Share your bed?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Sleep in the same bed as usual?,TRUE
12/20/2020 22:24,12/21/2020 22:31,Experience any stress?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Spend time stretching?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Experiencing COVID-19 symptoms?,FALSE
12/20/2020 22:24,12/21/2020 22:31,Injured / Not Injured,FALSE
12/20/2020 22:24,12/21/2020 22:31,Sick / Not Sick,FALSE
12/20/2020 22:24,12/21/2020 22:31,Single / Not Single,FALSE
12/21/2020 22:31,12/22/2020 22:05,Have any alcoholic drinks?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Take an anti-inflammatory NSAID?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Wear blue-light blocking glasses before bed?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Use breathwork?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Have any caffeine? ,TRUE
12/21/2020 22:31,12/22/2020 22:05,View a screened device while in bed?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Wear ear plugs to bed?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Hydrate sufficiently?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Take an ice bath?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Follow an intermittent fasting diet?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Eat any food close to bedtime?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Take a magnesium supplement?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Consume meat?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Take a melatonin supplement?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Follow a vegetarian diet? ,FALSE
12/21/2020 22:31,12/22/2020 22:05,Read (non-screened device) while in bed?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Engage in sexual activity?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Share your bed?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Sleep in the same bed as usual?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Experience any stress?,TRUE
12/21/2020 22:31,12/22/2020 22:05,Spend time stretching?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Experiencing COVID-19 symptoms?,FALSE
12/21/2020 22:31,12/22/2020 22:05,Injured / Not Injured,FALSE
12/21/2020 22:31,12/22/2020 22:05,Sick / Not Sick,FALSE
12/21/2020 22:31,12/22/2020 22:05,Single / Not Single,FALSE
12/23/2020 23:33,12/24/2020 22:36,Have any alcoholic drinks?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Take an anti-inflammatory NSAID?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Wear blue-light blocking glasses before bed?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Use breathwork?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Have any caffeine? ,TRUE
12/23/2020 23:33,12/24/2020 22:36,View a screened device while in bed?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Wear ear plugs to bed?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Hydrate sufficiently?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Take an ice bath?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Follow an intermittent fasting diet?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Eat any food close to bedtime?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Take a magnesium supplement?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Consume meat?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Take a melatonin supplement?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Follow a vegetarian diet? ,FALSE
12/23/2020 23:33,12/24/2020 22:36,Read (non-screened device) while in bed?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Engage in sexual activity?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Share your bed?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Sleep in the same bed as usual?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Experience any stress?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Spend time stretching?,TRUE
12/23/2020 23:33,12/24/2020 22:36,Experiencing COVID-19 symptoms?,FALSE
12/23/2020 23:33,12/24/2020 22:36,Injured / Not Injured,FALSE
12/23/2020 23:33,12/24/2020 22:36,Sick / Not Sick,FALSE
12/23/2020 23:33,12/24/2020 22:36,Single / Not Single,FALSE
12/24/2020 22:36,12/25/2020 21:58,Have any alcoholic drinks?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Take an anti-inflammatory NSAID?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Wear blue-light blocking glasses before bed?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Use breathwork?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Have any caffeine? ,TRUE
12/24/2020 22:36,12/25/2020 21:58,View a screened device while in bed?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Wear ear plugs to bed?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Hydrate sufficiently?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Take an ice bath?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Follow an intermittent fasting diet?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Eat any food close to bedtime?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Take a magnesium supplement?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Consume meat?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Take a melatonin supplement?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Follow a vegetarian diet? ,FALSE
12/24/2020 22:36,12/25/2020 21:58,Read (non-screened device) while in bed?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Engage in sexual activity?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Share your bed?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Sleep in the same bed as usual?,TRUE
12/24/2020 22:36,12/25/2020 21:58,Experience any stress?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Spend time stretching?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Experiencing COVID-19 symptoms?,FALSE
12/24/2020 22:36,12/25/2020 21:58,Injured / Not Injured,FALSE
12/24/2020 22:36,12/25/2020 21:58,Sick / Not Sick,FALSE
12/24/2020 22:36,12/25/2020 21:58,Single / Not Single,FALSE
12/26/2020 23:04,12/27/2020 22:00,Have any alcoholic drinks?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Take an anti-inflammatory NSAID?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Wear blue-light blocking glasses before bed?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Use breathwork?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Have any caffeine? ,TRUE
12/26/2020 23:04,12/27/2020 22:00,View a screened device while in bed?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Wear ear plugs to bed?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Hydrate sufficiently?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Take an ice bath?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Follow an intermittent fasting diet?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Eat any food close to bedtime?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Take a magnesium supplement?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Consume meat?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Take a melatonin supplement?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Follow a vegetarian diet? ,FALSE
12/26/2020 23:04,12/27/2020 22:00,Read (non-screened device) while in bed?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Engage in sexual activity?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Share your bed?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Sleep in the same bed as usual?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Experience any stress?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Spend time stretching?,TRUE
12/26/2020 23:04,12/27/2020 22:00,Experiencing COVID-19 symptoms?,FALSE
12/26/2020 23:04,12/27/2020 22:00,Injured / Not Injured,FALSE
12/26/2020 23:04,12/27/2020 22:00,Sick / Not Sick,FALSE
12/26/2020 23:04,12/27/2020 22:00,Single / Not Single,FALSE
12/27/2020 22:00,12/28/2020 22:40,Have any alcoholic drinks?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Take an anti-inflammatory NSAID?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Wear blue-light blocking glasses before bed?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Use breathwork?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Have any caffeine? ,TRUE
12/27/2020 22:00,12/28/2020 22:40,View a screened device while in bed?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Wear ear plugs to bed?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Hydrate sufficiently?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Take an ice bath?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Follow an intermittent fasting diet?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Eat any food close to bedtime?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Take a magnesium supplement?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Consume meat?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Take a melatonin supplement?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Follow a vegetarian diet? ,FALSE
12/27/2020 22:00,12/28/2020 22:40,Read (non-screened device) while in bed?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Engage in sexual activity?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Share your bed?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Sleep in the same bed as usual?,TRUE
12/27/2020 22:00,12/28/2020 22:40,Experience any stress?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Spend time stretching?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Experiencing COVID-19 symptoms?,FALSE
12/27/2020 22:00,12/28/2020 22:40,Injured / Not Injured,FALSE
12/27/2020 22:00,12/28/2020 22:40,Sick / Not Sick,FALSE
12/27/2020 22:00,12/28/2020 22:40,Single / Not Single,FALSE
12/29/2020 22:43,12/30/2020 23:06,Have any alcoholic drinks?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Take an anti-inflammatory NSAID?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Wear blue-light blocking glasses before bed?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Use breathwork?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Have any caffeine? ,TRUE
12/29/2020 22:43,12/30/2020 23:06,View a screened device while in bed?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Wear ear plugs to bed?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Hydrate sufficiently?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Take an ice bath?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Follow an intermittent fasting diet?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Eat any food close to bedtime?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Take a magnesium supplement?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Consume meat?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Take a melatonin supplement?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Follow a vegetarian diet? ,FALSE
12/29/2020 22:43,12/30/2020 23:06,Read (non-screened device) while in bed?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Engage in sexual activity?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Share your bed?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Sleep in the same bed as usual?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Experience any stress?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Spend time stretching?,TRUE
12/29/2020 22:43,12/30/2020 23:06,Experiencing COVID-19 symptoms?,FALSE
12/29/2020 22:43,12/30/2020 23:06,Injured / Not Injured,FALSE
12/29/2020 22:43,12/30/2020 23:06,Sick / Not Sick,FALSE
12/29/2020 22:43,12/30/2020 23:06,Single / Not Single,FALSE
1/3/2021 22:35,1/4/2021 23:01,Have any alcoholic drinks?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Take an anti-inflammatory NSAID?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Wear blue-light blocking glasses before bed?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Use breathwork?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Have any caffeine? ,TRUE
1/3/2021 22:35,1/4/2021 23:01,View a screened device while in bed?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Wear ear plugs to bed?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Hydrate sufficiently?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Take an ice bath?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Follow an intermittent fasting diet?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Eat any food close to bedtime?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Take a magnesium supplement?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Consume meat?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Take a melatonin supplement?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Follow a vegetarian diet? ,FALSE
1/3/2021 22:35,1/4/2021 23:01,Read (non-screened device) while in bed?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Engage in sexual activity?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Share your bed?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Sleep in the same bed as usual?,TRUE
1/3/2021 22:35,1/4/2021 23:01,Experience any stress?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Spend time stretching?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Experiencing COVID-19 symptoms?,FALSE
1/3/2021 22:35,1/4/2021 23:01,Injured / Not Injured,FALSE
1/3/2021 22:35,1/4/2021 23:01,Sick / Not Sick,FALSE
1/3/2021 22:35,1/4/2021 23:01,Single / Not Single,FALSE
1/4/2021 23:01,1/5/2021 22:31,Have any alcoholic drinks?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Take an anti-inflammatory NSAID?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Wear blue-light blocking glasses before bed?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Use breathwork?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Have any caffeine? ,TRUE
1/4/2021 23:01,1/5/2021 22:31,View a screened device while in bed?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Wear ear plugs to bed?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Hydrate sufficiently?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Take an ice bath?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Follow an intermittent fasting diet?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Eat any food close to bedtime?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Take a magnesium supplement?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Consume meat?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Take a melatonin supplement?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Follow a vegetarian diet? ,FALSE
1/4/2021 23:01,1/5/2021 22:31,Read (non-screened device) while in bed?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Engage in sexual activity?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Share your bed?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Sleep in the same bed as usual?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Experience any stress?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Spend time stretching?,TRUE
1/4/2021 23:01,1/5/2021 22:31,Experiencing COVID-19 symptoms?,FALSE
1/4/2021 23:01,1/5/2021 22:31,Injured / Not Injured,FALSE
1/4/2021 23:01,1/5/2021 22:31,Sick / Not Sick,FALSE
1/4/2021 23:01,1/5/2021 22:31,Single / Not Single,FALSE
1/5/2021 22:31,1/6/2021 22:57,Have any alcoholic drinks?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Take an anti-inflammatory NSAID?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Wear blue-light blocking glasses before bed?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Use breathwork?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Have any caffeine? ,TRUE
1/5/2021 22:31,1/6/2021 22:57,View a screened device while in bed?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Wear ear plugs to bed?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Hydrate sufficiently?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Take an ice bath?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Follow an intermittent fasting diet?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Eat any food close to bedtime?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Take a magnesium supplement?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Consume meat?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Take a melatonin supplement?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Follow a vegetarian diet? ,FALSE
1/5/2021 22:31,1/6/2021 22:57,Read (non-screened device) while in bed?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Engage in sexual activity?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Share your bed?,FALSE
1/5/2021 22:31,1/6/2021 22:57,Sleep in the same bed as usual?,TRUE
1/5/2021 22:31,1/6/2021 22:57,Experience any stress?,FALSE
